main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
TAXES - PROPERTY,"Levies, for public improvements through local infrastructure project areas and financing",https://app.leg.wa.gov/billsummary?BillNumber=5823&Year=2021&Initiative=false,SB 5823,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing local infrastructure project areas.,"Das, Robinson, Keiser, Kuderer, Nguyen, Nobles",No Requester,6,0
TAXES - PROPERTY,"Levies, for public improvements, increment financing by local governments via tax increment financing areas",https://app.leg.wa.gov/billsummary?BillNumber=5211&Year=2021&Initiative=false,2nd Substitute - 2SSB 5211,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing tax increment financing for local governments.,"Frockt, Mullet, Conway, Kuderer, Rolfes",No Requester,5,0
TAXES - PROPERTY,"Levies, for schools, authorization of, information for public about, district to use standardized template for",https://app.leg.wa.gov/billsummary?BillNumber=5334&Year=2021&Initiative=false,SB 5334,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Increasing transparency in levy authorization information provided by school districts.,"Dozier, Braun, Hawkins, Rivers, Schoesler, Short, Warnick",No Requester,0,7
TAXES - PROPERTY,"Levies, for schools, enrichment, calculating authority for, using 2019-2020 enrollments for",https://app.leg.wa.gov/billsummary?BillNumber=5563&Year=2021&Initiative=false,Substitute - SSB 5563,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning enrollment stabilization funding to address enrollment declines due to the COVID-19 pandemic.,"Wellman, Hasegawa, Cleveland, Conway, Dhingra, Kuderer, Nguyen, Nobles, Pedersen, Randall, Stanford, Claire Wilson",No Requester,12,2
TAXES - PROPERTY,"Levies, for schools, enrichment, expenditure requirements, when audit shows failure to comply, penalty, removing",https://app.leg.wa.gov/billsummary?BillNumber=1500&Year=2021&Initiative=false,HB 1500,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning regular financial audits of school districts.,"Sullivan, Ortiz-Self, Pollet",No Requester,3,0
TAXES - PROPERTY,"Levies, for schools, enrichment, limit reduction for",https://app.leg.wa.gov/billsummary?BillNumber=5922&Year=2021&Initiative=false,SB 5922,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning K-12 education funding.,"Braun, Mullet, Dozier, Fortunato, Gildon, Honeyford, Rivers, Wagoner",No Requester,1,7
TAXES - PROPERTY,"Levies, for schools, for capital projects, bond authorization training for district boards of directors",https://app.leg.wa.gov/billsummary?BillNumber=1306&Year=2021&Initiative=false,Substitute - SHB 1306,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning bond authorization training for school district boards of directors.,"Sells, Santos, Pollet",No Requester,2,0
TAXES - PROPERTY,"Levies, for schools, state and state additional property taxes, lowering rate to $0.00 for 2023",https://app.leg.wa.gov/billsummary?BillNumber=2126&Year=2021&Initiative=false,HB 2126,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reducing the property tax.,Walsh,No Requester,0,1
TAXES - PROPERTY,"Levies, for schools, state and state additional property taxes, valuation for, at lesser of true/fair value or 2018 value",https://app.leg.wa.gov/billsummary?BillNumber=2129&Year=2021&Initiative=false,HB 2129,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,"Young, Graham, Chase",No Requester,0,3
TAXES - PROPERTY,"Levies, for schools, state and state additional property taxes, valuation for, lowering to 75 percent of fair/true value",https://app.leg.wa.gov/billsummary?BillNumber=2125&Year=2021&Initiative=false,HB 2125,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,Walsh,No Requester,0,1
TAXES - PROPERTY,"Levies, for schools, state property tax, eliminating over four years",https://app.leg.wa.gov/billsummary?BillNumber=1371&Year=2021&Initiative=false,HB 1371,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Eliminating the state property tax levies over four years.,"Sutherland, Chase, Walsh, McCaslin",No Requester,0,4
TAXES - PROPERTY,"Levies, for schools, state property tax, homestead exemption from, when",https://app.leg.wa.gov/billsummary?BillNumber=5769&Year=2021&Initiative=false,SB 5769,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Reforming the state tax system by providing tax relief to residents, employees, and employers.","Linda Wilson, Braun, Brown, Dozier, Fortunato, Gildon, Hawkins, Holy, Honeyford, King, McCune, Muzzall, Padden, Rivers, Sheldon, Short, Warnick, Jeff Wilson",No Requester,2,17
TAXES - PROPERTY,"Levies, for schools, state property tax, limitations upon, part I and part II highest lawful levy amounts",https://app.leg.wa.gov/billsummary?BillNumber=1898&Year=2021&Initiative=false,HB 1898,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing property tax relief by reducing both parts of the state school levies.,"Orcutt, Caldier, Dufault, Jacobsen, Corry, Graham, Young",No Requester,0,7
TAXES - PROPERTY,"Levies, for schools, state property tax, residential real property exemption from, when",https://app.leg.wa.gov/billsummary?BillNumber=5769&Year=2021&Initiative=false,SB 5769,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Reforming the state tax system by providing tax relief to residents, employees, and employers.","Linda Wilson, Braun, Brown, Dozier, Fortunato, Gildon, Hawkins, Holy, Honeyford, King, McCune, Muzzall, Padden, Rivers, Sheldon, Short, Warnick, Jeff Wilson",No Requester,2,17
TAXES - PROPERTY,"Levies, for schools, state/local enrichment, single-family homes with children home-/private-schooled, exemption",https://app.leg.wa.gov/billsummary?BillNumber=5257&Year=2021&Initiative=false,SB 5257,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting homeowners from the state and local enrichment property tax levies if their children attend private or home school.,"Fortunato, Gildon, McCune, Padden, Wagoner, Warnick",No Requester,0,6
TAXES - PROPERTY,"Levies, for veterans' assistance programs and veterans' assistance fund",https://app.leg.wa.gov/billsummary?BillNumber=1965&Year=2021&Initiative=false,HB 1965,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing additional support and services for veterans' assistance and for persons with developmental disabilities or mental health needs.,"Chapman, Caldier, Jesse Johnson, Taylor, Lekanoff, Springer, Klicker, Bateman, Leavitt",No Requester,7,2
TAXES - PROPERTY,"Levies, King county, inapplicability of supplanting limitations for, when",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
TAXES - PROPERTY,"Levies, limit, property conversions to multifamily housing units in calculation of",https://app.leg.wa.gov/billsummary?BillNumber=5269&Year=2021&Initiative=false,Substitute - SSB 5269,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Including the value of increased residential building capacity in the property tax levy limit calculation.,"Das, Liias, Kuderer, Nobles, Salomon, Wellman, Claire Wilson",No Requester,7,2
TAXES - PROPERTY,"Levies, regular, by housing benefit district, imposition of",https://app.leg.wa.gov/billsummary?BillNumber=1128&Year=2021&Initiative=false,Substitute - SHB 1128,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning housing benefit districts.,"Ryu, Hackney, Wylie, Bateman, Berg, Simmons, Ramel, Gregerson, Valdez, Duerr, Lekanoff, Macri, Pollet, Harris-Talley",No Requester,14,1
TAXES - PROPERTY,"Levies, state property tax, property valuation for, at lesser of true and fair value or 2018 value",https://app.leg.wa.gov/billsummary?BillNumber=2129&Year=2021&Initiative=false,HB 2129,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,"Young, Graham, Chase",No Requester,0,3
TAXES - PROPERTY,"Levies, state property tax, property valuation for, lowering to 75 percent of true and fair value",https://app.leg.wa.gov/billsummary?BillNumber=2125&Year=2021&Initiative=false,HB 2125,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,Walsh,No Requester,0,1
TAXES - PROPERTY,"Levies, state property tax, statements or notices of taxes due, ""school tax"" or similar phrase in, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1581&Year=2021&Initiative=false,HB 1581,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Modifying the allowable language used to refer to the state property tax levy on property tax statements or notices.,"Walsh, Dufault",No Requester,0,2
TAXES - PROPERTY,"Levies, when district loses taxable value due to court ruling, shifting value to total levy, when",https://app.leg.wa.gov/billsummary?BillNumber=1519&Year=2021&Initiative=false,HB 1519,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing levy shifts resulting from court rulings.,Paul,No Requester,1,0
TAXES - PROPERTY,"Open space land, including pollinator habitat in current classification",https://app.leg.wa.gov/billsummary?BillNumber=5253&Year=2021&Initiative=false,2nd Substitute - 2SSB 5253,278 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the recommendations of the pollinator health task force.,"Liias, Warnick, Das, Dhingra, Hasegawa, Hunt, Lovelett, Rolfes, Saldaña, Van De Wege, Wagoner",No Requester,9,2
TAXES - PROPERTY,"Open space land, providing pollinator habitat through management practices in conservation plan",https://app.leg.wa.gov/billsummary?BillNumber=5253&Year=2021&Initiative=false,2nd Substitute - 2SSB 5253,278 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the recommendations of the pollinator health task force.,"Liias, Warnick, Das, Dhingra, Hasegawa, Hunt, Lovelett, Rolfes, Saldaña, Van De Wege, Wagoner",No Requester,9,2
TAXES - PROPERTY,"Payment extension/tax deferral via payment plan for properties used for business, due to COVID emergency",https://app.leg.wa.gov/billsummary?BillNumber=1332&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1332,73 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning property tax deferral during the COVID-19 pandemic.,"Sullivan, Ramel, Leavitt, Dufault, Hackney, Wylie, Santos, Ortiz-Self, Ormsby, Rule, Stokesbary, Callan, Pollet, Macri",No Requester,11,2
TAXES - PROPERTY,"Personal property, interest/penalties for delinquent taxes on, applicability of rates for real property to",https://app.leg.wa.gov/billsummary?BillNumber=1982&Year=2021&Initiative=false,Engrossed - EHB 1982,143 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Clarifying the applicability of penalty and interest on personal property taxes.,"Volz, Caldier, Wylie, Graham",No Requester,1,3
TAXES - PROPERTY,"Refunds, of taxes accidentally paid for exempted host homes real property",https://app.leg.wa.gov/billsummary?BillNumber=1175&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1175,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing a property tax exemption for real property used as a host home associated with a host home program.,"Jesse Johnson, Caldier, Callan, Young, Griffey, Sutherland, Harris-Talley, Ormsby, Fitzgibbon",No Requester,5,5
TAXES - PROPERTY,"Renewable energy facilities, property taxes, agreement with property owner for exemption and payment of fee",https://app.leg.wa.gov/billsummary?BillNumber=1921&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1921,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property related to renewable energy for the purposes of property tax and providing for a payment in lieu of taxes for renewable energy facilities.,"Ramel, Boehnke, Fitzgibbon, Shewmake, Kloba, Young",No Requester,4,2
TAXES - PROPERTY,"Renewable energy facilities, property taxes, revaluation of property for, extending period for",https://app.leg.wa.gov/billsummary?BillNumber=1921&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1921,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property related to renewable energy for the purposes of property tax and providing for a payment in lieu of taxes for renewable energy facilities.,"Ramel, Boehnke, Fitzgibbon, Shewmake, Kloba, Young",No Requester,4,2
TAXES - PROPERTY,"Renewable energy facilities, true/fair value for property taxation of, guidance for county assessors",https://app.leg.wa.gov/billsummary?BillNumber=1921&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1921,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property related to renewable energy for the purposes of property tax and providing for a payment in lieu of taxes for renewable energy facilities.,"Ramel, Boehnke, Fitzgibbon, Shewmake, Kloba, Young",No Requester,4,2
TAXES - PROPERTY,"Renewable energy facilities, valuation of, guidance for county assessors for",https://app.leg.wa.gov/billsummary?BillNumber=5910&Year=2021&Initiative=false,Substitute - SSB 5910,292 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Accelerating the availability and use of renewable hydrogen in Washington state.,"Carlyle, Billig, Conway, Hawkins, Hunt, Mullet, Saldaña, Stanford",No Requester,7,1
TAXES - PROPERTY,"Revenue, reduction due to COVID emergency, payment agreements for taxes on property granted a deferral",https://app.leg.wa.gov/billsummary?BillNumber=5402&Year=2021&Initiative=false,SB 5402,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning property tax deferral during the COVID-19 pandemic.,"Mullet, Kuderer",No Requester,2,0
TAXES - PROPERTY,"Revenue, reduction due to COVID emergency, payment plans for taxes on property granted a deferral",https://app.leg.wa.gov/billsummary?BillNumber=1332&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1332,73 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning property tax deferral during the COVID-19 pandemic.,"Sullivan, Ramel, Leavitt, Dufault, Hackney, Wylie, Santos, Ortiz-Self, Ormsby, Rule, Stokesbary, Callan, Pollet, Macri",No Requester,11,2
TAXES - PROPERTY,"State property tax, homestead exemption from, when",https://app.leg.wa.gov/billsummary?BillNumber=5769&Year=2021&Initiative=false,SB 5769,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Reforming the state tax system by providing tax relief to residents, employees, and employers.","Linda Wilson, Braun, Brown, Dozier, Fortunato, Gildon, Hawkins, Holy, Honeyford, King, McCune, Muzzall, Padden, Rivers, Sheldon, Short, Warnick, Jeff Wilson",No Requester,2,17
TAXES - PROPERTY,"State property tax, levies, property valuation for, at lesser of true and fair value or 2018 value",https://app.leg.wa.gov/billsummary?BillNumber=2129&Year=2021&Initiative=false,HB 2129,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,"Young, Graham, Chase",No Requester,0,3
TAXES - PROPERTY,"State property tax, levies, property valuation for, lowering to 75 percent of true and fair value",https://app.leg.wa.gov/billsummary?BillNumber=2125&Year=2021&Initiative=false,HB 2125,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,Walsh,No Requester,0,1
TAXES - PROPERTY,"State property tax, limitations upon, part I and part II highest lawful levy amounts",https://app.leg.wa.gov/billsummary?BillNumber=1898&Year=2021&Initiative=false,HB 1898,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing property tax relief by reducing both parts of the state school levies.,"Orcutt, Caldier, Dufault, Jacobsen, Corry, Graham, Young",No Requester,0,7
TAXES - PROPERTY,"State property tax, regular and additional for schools, eliminating over four years",https://app.leg.wa.gov/billsummary?BillNumber=1371&Year=2021&Initiative=false,HB 1371,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Eliminating the state property tax levies over four years.,"Sutherland, Chase, Walsh, McCaslin",No Requester,0,4
TAXES - PROPERTY,"State property tax, regular and additional for schools, lowering rate to $0.00 for 2023",https://app.leg.wa.gov/billsummary?BillNumber=2126&Year=2021&Initiative=false,HB 2126,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reducing the property tax.,Walsh,No Requester,0,1
TAXES - PROPERTY,"State property tax, regular and additional for schools, valuation for, at lesser of true/fair value or 2018 value",https://app.leg.wa.gov/billsummary?BillNumber=2129&Year=2021&Initiative=false,HB 2129,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,"Young, Graham, Chase",No Requester,0,3
TAXES - PROPERTY,"State property tax, regular and additional for schools, valuation for, lowering to 75 percent of true and fair value",https://app.leg.wa.gov/billsummary?BillNumber=2125&Year=2021&Initiative=false,HB 2125,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the valuation of property for purposes of state property tax levies.,Walsh,No Requester,0,1
TAXES - PROPERTY,"State property tax, residential real property exemption from, when",https://app.leg.wa.gov/billsummary?BillNumber=5769&Year=2021&Initiative=false,SB 5769,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Reforming the state tax system by providing tax relief to residents, employees, and employers.","Linda Wilson, Braun, Brown, Dozier, Fortunato, Gildon, Hawkins, Holy, Honeyford, King, McCune, Muzzall, Padden, Rivers, Sheldon, Short, Warnick, Jeff Wilson",No Requester,2,17
TAXES - PROPERTY,"State property tax, statements or notices of taxes due, ""school tax"" or similar phrase in, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1581&Year=2021&Initiative=false,HB 1581,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Modifying the allowable language used to refer to the state property tax levy on property tax statements or notices.,"Walsh, Dufault",No Requester,0,2
TAXES - PROPERTY,"Timber harvesters, county tax on, revenue appropriations to DOR for administering, reducing to increase distributions",https://app.leg.wa.gov/billsummary?BillNumber=5921&Year=2021&Initiative=false,SB 5921,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Increasing county timber tax distributions by reducing the charge for administrative and collection costs.,"Braun, Wagoner",No Requester,0,2
TAXES - PROPERTY,"Timber, privately owned, purchaser of, reporting requirements",https://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2021&Initiative=false,HB 1055,24 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Extending the expiration date for reporting requirements on timber purchases.,"Berg, Abbarno, Shewmake, Walen, Orcutt, Ramos, Tharinger, Callan",No Requester,6,2
TAXES - PROPERTY,"True and fair value, reduction in, as destroyed property or due to public health emergency use restrictions",https://app.leg.wa.gov/billsummary?BillNumber=5282&Year=2021&Initiative=false,SB 5282,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning reduction in value of property as a result of government restrictions imposed in response to a public health emergency.,"Dhingra, Carlyle, Das, Kuderer, Nguyen, Randall, Rivers, Saldaña, Stanford, Wagoner, Claire Wilson",No Requester,9,4
TAXES - PROPERTY,"True and fair value, reduction in, payment agreements, prohibiting assessment of interest or penalties, when",https://app.leg.wa.gov/billsummary?BillNumber=5282&Year=2021&Initiative=false,SB 5282,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning reduction in value of property as a result of government restrictions imposed in response to a public health emergency.,"Dhingra, Carlyle, Das, Kuderer, Nguyen, Randall, Rivers, Saldaña, Stanford, Wagoner, Claire Wilson",No Requester,9,4
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Accessory dwelling units, construction of, property tax exemption, when",https://app.leg.wa.gov/billsummary?BillNumber=5033&Year=2021&Initiative=false,Substitute - SSB 5033,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting the property tax exemption for improvements to single-family dwellings to the construction of accessory dwelling units.,"Kuderer, Saldaña, Das, Nguyen, Claire Wilson",No Requester,5,2
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Accessory dwelling units, low-income rental, as physical improvements to single-family dwellings, property tax exemption, when",https://app.leg.wa.gov/billsummary?BillNumber=1841&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1841,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Incentivizing rental of accessory dwelling units to low-income households.,"Walen, Springer, Goodman, Shewmake, Wylie, Slatter, Duerr, Riccelli, Ormsby",No Requester,9,0
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Adult family homes, for persons with developmental disabilities, nonprofit-owned property for, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5935&Year=2021&Initiative=false,SB 5935,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing a property tax exemption for adult family homes serving people with intellectual or developmental disabilities and owned by a nonprofit.,"Mullet, Holy, Lovick, Nguyen, Robinson",No Requester,4,1
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Affordable housing, multi-family property tax exemption for multi-unit residential structures and units converted to",https://app.leg.wa.gov/billsummary?BillNumber=5832&Year=2021&Initiative=false,Engrossed - ESB 5832,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Expanding the multifamily tax exemption program to include converting existing multifamily units.,"Das, Fortunato, Dhingra, Keiser, Kuderer, Lovelett, Nobles, Salomon, Wagoner, Claire Wilson",No Requester,8,4
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Airplanes/components, commercial, manufacturers/processors for hire of, lowering B&O tax rate",https://app.leg.wa.gov/billsummary?BillNumber=5957&Year=2021&Initiative=false,SB 5957,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reducing the business and occupation tax rate on manufacturing activities.,"Mullet, Linda Wilson, Lovick, Short",No Requester,3,3
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Airplanes/components, commercial, manufacturers/processors for hire of, lowering B&O tax rate to 0.00",https://app.leg.wa.gov/billsummary?BillNumber=5769&Year=2021&Initiative=false,SB 5769,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Reforming the state tax system by providing tax relief to residents, employees, and employers.","Linda Wilson, Braun, Brown, Dozier, Fortunato, Gildon, Hawkins, Holy, Honeyford, King, McCune, Muzzall, Padden, Rivers, Sheldon, Short, Warnick, Jeff Wilson",No Requester,2,17
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Alternative fuel vehicles and electric vehicles, certain tax preferences involving, role of general fund in supporting",https://app.leg.wa.gov/billsummary?BillNumber=5974&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5974,182 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing transportation resources.,"Liias, Saldaña, Carlyle, Cleveland, Das, Dhingra, Hunt, Kuderer, Lovelett, Lovick, Mullet, Nguyen, Nobles, Salomon, Trudeau, Wellman, Claire Wilson",No Requester,17,2
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Alternative fuel vehicles, various tax preferences for",https://app.leg.wa.gov/billsummary?BillNumber=5974&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5974,182 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing transportation resources.,"Liias, Saldaña, Carlyle, Cleveland, Das, Dhingra, Hunt, Kuderer, Lovelett, Lovick, Mullet, Nguyen, Nobles, Salomon, Trudeau, Wellman, Claire Wilson",No Requester,17,2
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Annexation sales tax credit, qualifying by annexing unincorporated territory within urban growth area",https://app.leg.wa.gov/billsummary?BillNumber=5368&Year=2021&Initiative=false,2nd Substitute - 2SSB 5368,312 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Encouraging rural economic development.,"Short, Fortunato, Linda Wilson",No Requester,1,4
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Annexation sales tax credit, qualifying by annexing unincorporated territory within urban growth area, when",https://app.leg.wa.gov/billsummary?BillNumber=5368&Year=2021&Initiative=false,2nd Substitute - 2SSB 5368,312 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Encouraging rural economic development.,"Short, Fortunato, Linda Wilson",No Requester,1,4
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Bad debts of buyers, B&O tax deduction and sales/use tax credit/refund for sellers for, narrowing",https://app.leg.wa.gov/billsummary?BillNumber=1539&Year=2021&Initiative=false,HB 1539,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Narrowing the business and occupation tax deduction, and sales and use tax credit and refund, for bad debts available to sellers.",Frame,Department of Revenue,1,0
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Behavioral health administrative services organizations, B&O tax deduction for",https://app.leg.wa.gov/billsummary?BillNumber=1296&Year=2021&Initiative=false,HB 1296,124 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a business and occupation tax preference for behavioral health administrative services organizations.,"Young, Thai, Robertson, Rule",No Requester,2,2
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Bowling alleys, proprietors of, making retail sales, B&O tax preferential rate",https://app.leg.wa.gov/billsummary?BillNumber=1299&Year=2021&Initiative=false,HB 1299,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing business and occupation tax relief to the hospitality industry.,"Vick, Stokesbary, Robertson, Chapman, Sutherland, Walen, Jacobsen, Santos, Chambers, Barkis",No Requester,2,7
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Breast pumps/repair/parts/supplies, sales and use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=1535&Year=2021&Initiative=false,HB 1535,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting family and household necessities from the sales and use tax.,"Stokesbary, Robertson, Dufault, Jacobsen, Sutherland, Walsh, Eslick, Harris-Talley",No Requester,1,8
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Broadband service, providing to unserved areas via infrastructure, tax credits against capital costs",https://app.leg.wa.gov/billsummary?BillNumber=5110&Year=2021&Initiative=false,SB 5110,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Promoting greater access to the internet by modifying permitting, taxation, and other standards for telecommunications companies and facilities.",Ericksen,No Requester,0,0
