main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Lodging facility operators, housing long-term guests under eviction moratorium, reimbursing for legal costs",https://app.leg.wa.gov/billsummary?BillNumber=5556&Year=2021&Initiative=false,SB 5556,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing financial relief to hotels, motels, and other lodging facilities impacted by the eviction moratorium.","Fortunato, Padden, Randall, Salomon, Wagoner",No Requester,2,3
COVID-19 AND CORONAVIRUS,"Long-term care facilities, communications/resident contact information/stop placement orders/visitation, improving",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
COVID-19 AND CORONAVIRUS,"Long-term care facilities, comprehensive disaster preparedness plans of",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
COVID-19 AND CORONAVIRUS,"Long-term care facilities, epidemic disease preparedness and response guidelines for, developing",https://app.leg.wa.gov/billsummary?BillNumber=5294&Year=2021&Initiative=false,Substitute - SSB 5294,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the creation of statewide epidemic preparedness and response guidelines for long-term care facilities.,"Cleveland, Muzzall, Conway, Randall, Robinson, Van De Wege, Claire Wilson",No Requester,6,3
COVID-19 AND CORONAVIRUS,"Long-term care facilities, essential support person and resident representative for each resident",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
COVID-19 AND CORONAVIRUS,"Long-term care facilities/workers, impact of emergency operations on, modifications due to",https://app.leg.wa.gov/billsummary?BillNumber=1120&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1120,203 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning state of emergency operations impacting long-term services and supports.,"Tharinger, Harris, Cody, Riccelli, Stonier, Macri",Department of Social and Health Services,4,1
COVID-19 AND CORONAVIRUS,"Meat processing facilities, pandemic impact on, license/intrastate inspection program to address",https://app.leg.wa.gov/billsummary?BillNumber=1102&Year=2021&Initiative=false,HB 1102,"RDev, Ag&NR","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing an intrastate meat inspection program.,"Walsh, Shewmake, Dent",No Requester,1,2
COVID-19 AND CORONAVIRUS,"Meetings, public, in virtual settings, public agency authority for holding",https://app.leg.wa.gov/billsummary?BillNumber=1180&Year=2021&Initiative=false,HB 1180,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning public testimony at public meetings, including virtual meetings.","Kraft, Sutherland",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Meetings, public, remote or limited during declared emergency, requirements",https://app.leg.wa.gov/billsummary?BillNumber=1056&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1056,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning open public meeting notice requirements and declared emergencies.,"Pollet, Goehner, Kloba, Lekanoff, Leavitt, Senn, Callan, Fey",No Requester,7,1
COVID-19 AND CORONAVIRUS,"Mental health treatment, certain nonprofit organizations providing, B&O tax deduction for, reenacting",https://app.leg.wa.gov/billsummary?BillNumber=1296&Year=2021&Initiative=false,HB 1296,124 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a business and occupation tax preference for behavioral health administrative services organizations.,"Young, Thai, Robertson, Rule",No Requester,2,2
COVID-19 AND CORONAVIRUS,"Mental health, behavioral health provider grant program and workforce pilot program/training support grants",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
COVID-19 AND CORONAVIRUS,"Mental health, counselor/MFT/social worker associates, license renewal waiver during emergency",https://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2021&Initiative=false,HB 1063,57 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Allowing additional renewals for behavioral health professional trainee and associate credentials.,"Harris, Cody, Bateman, Kloba, Ortiz-Self, Leavitt, Slatter, Tharinger, Callan, Riccelli, Macri, Rule, Davis, Pollet",No Requester,13,1
COVID-19 AND CORONAVIRUS,"Mental health, limited mental health staff certificate, for trauma-informed counseling of COVID-impacted students",https://app.leg.wa.gov/billsummary?BillNumber=1444&Year=2021&Initiative=false,HB 1444,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing trauma-informed counseling and supports to students who were impacted by the COVID-19 pandemic.,"Rule, Wicks, Simmons, Berry, Jesse Johnson, Taylor, Orwall, Ryu, Fitzgibbon, Ramel, Wylie, Pollet, Thai, Harris-Talley",No Requester,14,1
COVID-19 AND CORONAVIRUS,"Motor vehicle dealers, sales transaction electronic, internet, and location options",https://app.leg.wa.gov/billsummary?BillNumber=1049&Year=2021&Initiative=false,Engrossed - EHB 1049,201 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the off-site delivery of a vehicle by a vehicle dealer licensed under chapter 46.70 RCW.,"Kirby, Vick, Kloba, Leavitt, Ryu, Morgan, Ramel, Springer, Stokesbary",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Open safe, open now plan, for reopening Washington, presenting Phase 3 regulations applying in all counties",https://app.leg.wa.gov/billsummary?BillNumber=1553&Year=2021&Initiative=false,HB 1553,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Implementing the ""open safe, open now"" plan for reopening Washington.","MacEwen, Chapman, Robertson, Jacobsen, Eslick, Boehnke",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Parks, local, budget needs due to COVID, local sales/use tax for",https://app.leg.wa.gov/billsummary?BillNumber=1025&Year=2021&Initiative=false,Substitute - SHB 1025,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning local parks funding options.,"Wicks, Eslick, Shewmake, Duerr, Ramel, Senn, Ortiz-Self, Ryu, Goehner, Jacobsen, Pollet",No Requester,8,3
COVID-19 AND CORONAVIRUS,"Parks/trails/outdoor spaces, ""parks Rx"" health and wellness pilot program, task force for developing, convening",https://app.leg.wa.gov/billsummary?BillNumber=5292&Year=2021&Initiative=false,Substitute - SSB 5292,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning the use of parks and recreation spaces, trails, and facilities in the design of parks Rx pilot program collaboratively designed with the health care and insurance industry sectors.","Nobles, Cleveland, Das, Keiser, Lovelett, Nguyen, Randall, Salomon, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
COVID-19 AND CORONAVIRUS,"Personal protective equipment, vendors of, database of, developing",https://app.leg.wa.gov/billsummary?BillNumber=5302&Year=2021&Initiative=false,Substitute - SSB 5302,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing a personal protective equipment vendor database.,"Cleveland, Conway, Claire Wilson",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Personal protective equipment, Washington producers of, website of/report about/tax exemptions for",https://app.leg.wa.gov/billsummary?BillNumber=1489&Year=2021&Initiative=false,HB 1489,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning locally manufactured personal protective equipment.,"Boehnke, Corry, Graham, Walen, Chandler, Leavitt, MacEwen, Orwall, Hoff, Chambers, Abbarno, Klicker, Lovick, Shewmake, Dent, Steele, Dufault, Slatter, Jacobsen, Schmick, Eslick, Young",No Requester,6,16
COVID-19 AND CORONAVIRUS,"Plastic and paper carryout bags, delaying requirements due to supply chain problems",https://app.leg.wa.gov/billsummary?BillNumber=1053&Year=2021&Initiative=false,Substitute - SHB 1053,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Delaying the implementation of restrictions on carryout bags.,"Peterson, Dye, Kloba, Ortiz-Self",No Requester,3,1
COVID-19 AND CORONAVIRUS,"Postpartum/pregnant persons, medicaid postpartum coverage for, extending after COVID emergency",https://app.leg.wa.gov/billsummary?BillNumber=5068&Year=2021&Initiative=false,Substitute - SSB 5068,90 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Improving maternal health outcomes by extending coverage during the postpartum period.,"Randall, Rivers, Billig, Cleveland, Conway, Darneille, Das, Dhingra, Frockt, Hasegawa, Hunt, Keiser, Kuderer, Liias, Lovelett, Muzzall, Nguyen, Nobles, Saldaña, Salomon, Stanford, Warnick, Claire Wilson",No Requester,19,5
COVID-19 AND CORONAVIRUS,"Property taxes, interest/penalties suspension and payment extensions/tax deferral, due to COVID emergency",https://app.leg.wa.gov/billsummary?BillNumber=5402&Year=2021&Initiative=false,SB 5402,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning property tax deferral during the COVID-19 pandemic.,"Mullet, Kuderer",No Requester,2,0
COVID-19 AND CORONAVIRUS,"Property taxes, payment extension/tax deferral via payment plan for properties used for business, due to COVID emergency",https://app.leg.wa.gov/billsummary?BillNumber=1332&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1332,73 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning property tax deferral during the COVID-19 pandemic.,"Sullivan, Ramel, Leavitt, Dufault, Hackney, Wylie, Santos, Ortiz-Self, Ormsby, Rule, Stokesbary, Callan, Pollet, Macri",No Requester,11,2
COVID-19 AND CORONAVIRUS,"Property taxes, state, antidisplacement property exemption for portion of residential property's assessed value",https://app.leg.wa.gov/billsummary?BillNumber=1494&Year=2021&Initiative=false,Substitute - SHB 1494,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing housing safety, security, and protection for Washington families by creating the antidisplacement property tax exemption.","Harris-Talley, Berg, Davis, Wicks, Peterson, Ortiz-Self, Orwall, Gregerson, Chapman, Ramel, Simmons, Berry, Lekanoff, Frame, Hackney, Slatter, Duerr, Kirby, Thai, Valdez, Ormsby, Morgan",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Property taxes, state, residential real property exemption from, when, constitutional amendment for",https://app.leg.wa.gov/billsummary?BillNumber=1494&Year=2021&Initiative=false,Substitute - SHB 1494,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing housing safety, security, and protection for Washington families by creating the antidisplacement property tax exemption.","Harris-Talley, Berg, Davis, Wicks, Peterson, Ortiz-Self, Orwall, Gregerson, Chapman, Ramel, Simmons, Berry, Lekanoff, Frame, Hackney, Slatter, Duerr, Kirby, Thai, Valdez, Ormsby, Morgan",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Property value, reduction in, as destroyed property or due to public health emergency use restrictions",https://app.leg.wa.gov/billsummary?BillNumber=5282&Year=2021&Initiative=false,SB 5282,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning reduction in value of property as a result of government restrictions imposed in response to a public health emergency.,"Dhingra, Carlyle, Das, Kuderer, Nguyen, Randall, Rivers, Saldaña, Stanford, Wagoner, Claire Wilson",No Requester,9,4
COVID-19 AND CORONAVIRUS,"Protective devices/equipment, during public health emergency, requirements for employers",https://app.leg.wa.gov/billsummary?BillNumber=5254&Year=2021&Initiative=false,Substitute - SSB 5254,146 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the use of protective devices and equipment during a public health emergency.,"Salomon, Darneille, Frockt, Hasegawa, Keiser, Saldaña, Stanford, Claire Wilson",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Public assistance, basic food categorical income eligibility program, creating for income eligibility for other programs",https://app.leg.wa.gov/billsummary?BillNumber=5433&Year=2021&Initiative=false,SB 5433,"Human Svcs, Re","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating the basic food categorical income eligibility program.,"Lovelett, Dhingra, Darneille, Das, Frockt, Keiser, Nguyen, Nobles, Randall, Claire Wilson",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Public assistance, for households in need, CEAP/need standards/cash benefit/transitional food assistance",https://app.leg.wa.gov/billsummary?BillNumber=1151&Year=2021&Initiative=false,Substitute - SHB 1151,9 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Bolstering economic recovery.,"Leavitt, Shewmake, Peterson, Bronoske, Entenman, Stonier, Bateman, Chopp, Frame, Hackney, Callan, Pollet, Gregerson, Senn, Jesse Johnson",No Requester,14,0
COVID-19 AND CORONAVIRUS,"Public assistance, minimum service expectations and requirements for DSHS, establishing",https://app.leg.wa.gov/billsummary?BillNumber=2075&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 2075,ov vetoed,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0']",Establishing service requirements for the department of social and health services.,"Peterson, Fitzgibbon, Simmons, Morgan, Chopp, Walen, Macri, Sutherland",No Requester,7,1
COVID-19 AND CORONAVIRUS,"Public assistance, minimum service expectations/requirements for DSHS's community services division, establishing",https://app.leg.wa.gov/billsummary?BillNumber=2075&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 2075,ov vetoed,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0']",Establishing service requirements for the department of social and health services.,"Peterson, Fitzgibbon, Simmons, Morgan, Chopp, Walen, Macri, Sutherland",No Requester,7,1
COVID-19 AND CORONAVIRUS,"Public assistance, need standards for households, expanding goods/services included in",https://app.leg.wa.gov/billsummary?BillNumber=1151&Year=2021&Initiative=false,Substitute - SHB 1151,9 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Bolstering economic recovery.,"Leavitt, Shewmake, Peterson, Bronoske, Entenman, Stonier, Bateman, Chopp, Frame, Hackney, Callan, Pollet, Gregerson, Senn, Jesse Johnson",No Requester,14,0
COVID-19 AND CORONAVIRUS,"Public assistance, one-time cash benefit and transitional food assistance for certain households",https://app.leg.wa.gov/billsummary?BillNumber=1151&Year=2021&Initiative=false,Substitute - SHB 1151,9 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Bolstering economic recovery.,"Leavitt, Shewmake, Peterson, Bronoske, Entenman, Stonier, Bateman, Chopp, Frame, Hackney, Callan, Pollet, Gregerson, Senn, Jesse Johnson",No Requester,14,0
COVID-19 AND CORONAVIRUS,"Public health measures, when infringing on any constitutional rights, prohibiting enforcement of",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Public health services, foundational, comprehensive health services districts for, establishing and forming",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
COVID-19 AND CORONAVIRUS,"Public health services, foundational, comprehensive public health districts for, creating",https://app.leg.wa.gov/billsummary?BillNumber=5173&Year=2021&Initiative=false,SB 5173,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Supporting measures to create comprehensive public health districts.,"Robinson, Das, Dhingra, Frockt, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,9,2
COVID-19 AND CORONAVIRUS,"Public health services, foundational, covered lives assessment funds use for",https://app.leg.wa.gov/billsummary?BillNumber=5149&Year=2021&Initiative=false,Substitute - SSB 5149,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Funding foundational public health services.,"Robinson, Das, Dhingra, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,8,2
COVID-19 AND CORONAVIRUS,"Public health services, foundational, health districts for, and public health advisory, local, and community health advisory boards",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
COVID-19 AND CORONAVIRUS,"Public health, knowledge/skills needed by students in grades 9-12, and education advisory committee",https://app.leg.wa.gov/billsummary?BillNumber=1149&Year=2021&Initiative=false,HB 1149,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the public health knowledge of students in public school.,"Pollet, Dolan, Ramel, Ormsby, Lekanoff, Goodman, Wicks, Valdez",No Requester,8,0
COVID-19 AND CORONAVIRUS,"Public works contracts, clauses waiving/extinguishing rights to damages due to COVID-caused delay, voiding",https://app.leg.wa.gov/billsummary?BillNumber=5333&Year=2021&Initiative=false,Substitute - SSB 5333,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning void and unenforceable clauses in construction contracts related to delays caused by the COVID-19 pandemic emergency proclamations.,"Holy, Linda Wilson",No Requester,1,3
COVID-19 AND CORONAVIRUS,"Quarantine, housing/rental assistance for persons in, revenue use for",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
COVID-19 AND CORONAVIRUS,"Quarantine, involuntary detention or isolation or, to control contagious/infectious disease, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=2030&Year=2021&Initiative=false,HB 2030,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the use of involuntary quarantine and isolation.,"Walsh, Klippert, Chase, Sutherland, Jacobsen, Eslick, Young",No Requester,0,7
COVID-19 AND CORONAVIRUS,"Quarantine, participation in self-isolation or, mandating of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1305&Year=2021&Initiative=false,HB 1305,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the right to refuse vaccines and health-related measures.,"Kraft, Young, Sutherland, Eslick, Chase",No Requester,0,5
COVID-19 AND CORONAVIRUS,"Quarantine, participation in self-isolation or, mandating of, prohibition and exception",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Real property, sales under execution, electronic media use for, during public health crises",https://app.leg.wa.gov/billsummary?BillNumber=1271&Year=2021&Initiative=false,Engrossed - EHB 1271,122 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Ensuring continuity of operations in the offices of county elected officials during the current COVID-19 pandemic and future public health crises.,"Orwall, Goehner, Goodman, Thai, Fey, Pollet, Harris-Talley",No Requester,6,2
COVID-19 AND CORONAVIRUS,"Recreation, outdoor, ""parks Rx"" health and wellness pilot program, task force for developing, convening",https://app.leg.wa.gov/billsummary?BillNumber=5292&Year=2021&Initiative=false,Substitute - SSB 5292,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning the use of parks and recreation spaces, trails, and facilities in the design of parks Rx pilot program collaboratively designed with the health care and insurance industry sectors.","Nobles, Cleveland, Das, Keiser, Lovelett, Nguyen, Randall, Salomon, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
COVID-19 AND CORONAVIRUS,"Recreation, outdoor, bicycle tour permit for groups of 6 or more not in same household, in rural counties",https://app.leg.wa.gov/billsummary?BillNumber=1435&Year=2021&Initiative=false,HB 1435,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing local authorities to implement bicycle tour permits.,"Kretz, Sutherland, Graham, Dent, Eslick, Ormsby",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Rent increases, after expiration of governor's eviction moratorium, limiting",https://app.leg.wa.gov/billsummary?BillNumber=5139&Year=2021&Initiative=false,SB 5139,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting rent increases after expiration of the governor's eviction moratorium.,"Das, Lovelett, Darneille, Hunt, Liias, Nguyen, Claire Wilson",No Requester,6,2
COVID-19 AND CORONAVIRUS,"Rental assistance, access to state/local programs for tenants and landlords",https://app.leg.wa.gov/billsummary?BillNumber=5160&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5160,115 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Addressing landlord-tenant relations by providing certain tenant protections during and after public health emergencies, providing for legal representation in eviction cases, and authorizing landlord access to state rental assistance programs.","Kuderer, Liias, Conway, Das, Lovelett, Saldaña, Claire Wilson",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Rental assistance, emergency rental assistance grant program and account, creating",https://app.leg.wa.gov/billsummary?BillNumber=1398&Year=2021&Initiative=false,HB 1398,"Hous, Human Sv","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving affordable housing and assisting tenants and rental housing providers in response to the COVID-19 public health crisis.,"Dufault, Caldier, Volz, Robertson, Chase, Klicker, Jacobsen, Walsh, Chambers, Corry, Vick, Eslick",No Requester,0,12
COVID-19 AND CORONAVIRUS,"Rental assistance, eviction prevention rental assistance program, creating",https://app.leg.wa.gov/billsummary?BillNumber=1277&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1277,214 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing for an additional revenue source for eviction prevention and housing stability services.,"Ormsby, Macri, Ramel, Bateman, Fitzgibbon, Ryu, Senn, Chopp, Berry, Peterson, Davis, Santos, Valdez, Hackney, Thai, Kloba, Sells, Frame, Gregerson, Jesse Johnson, Pollet, Harris-Talley, Stonier, Taylor, Wicks",No Requester,23,1
COVID-19 AND CORONAVIRUS,"Rental assistance, to prevent homelessness, certain account funds use for",https://app.leg.wa.gov/billsummary?BillNumber=5156&Year=2021&Initiative=false,SB 5156,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Making expenditures from the budget stabilization account to address issues of homelessness, home security, and economic impacts of the COVID-19 pandemic on small businesses.","Rolfes, Conway, Das, Dhingra, Frockt, Kuderer, Liias, Nobles, Randall, Saldaña, Claire Wilson",Office of Financial Management,11,2
COVID-19 AND CORONAVIRUS,"Reopening Washington, ""open safe, open now"" plan for, presenting Phase 3 regulations applying in all counties",https://app.leg.wa.gov/billsummary?BillNumber=1553&Year=2021&Initiative=false,HB 1553,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Implementing the ""open safe, open now"" plan for reopening Washington.","MacEwen, Chapman, Robertson, Jacobsen, Eslick, Boehnke",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Reopening Washington, safely, places/organizations at phase 2 of Roadmap to Recovery plan",https://app.leg.wa.gov/billsummary?BillNumber=1321&Year=2021&Initiative=false,HB 1321,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning safely reopening Washington.,"MacEwen, Chapman, Maycumber, Boehnke, Vick, Chase, Klippert, Barkis, Robertson, Eslick, Gilday, Dufault, Chambers, Rude, Stokesbary",No Requester,1,14
COVID-19 AND CORONAVIRUS,"Resiliency, statewide disaster resiliency program, developing and administering",https://app.leg.wa.gov/billsummary?BillNumber=1147&Year=2021&Initiative=false,Substitute - SHB 1147,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating the Washington state office of resiliency.,"Ryu, Klippert, Pollet, Goodman, Rule",No Requester,4,1
COVID-19 AND CORONAVIRUS,"Resiliency, statewide strategy, developing and administering",https://app.leg.wa.gov/billsummary?BillNumber=1147&Year=2021&Initiative=false,Substitute - SHB 1147,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating the Washington state office of resiliency.,"Ryu, Klippert, Pollet, Goodman, Rule",No Requester,4,1
COVID-19 AND CORONAVIRUS,"Resiliency, Washington state office of, establishing, and creating advisory board within office",https://app.leg.wa.gov/billsummary?BillNumber=1147&Year=2021&Initiative=false,Substitute - SHB 1147,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating the Washington state office of resiliency.,"Ryu, Klippert, Pollet, Goodman, Rule",No Requester,4,1
COVID-19 AND CORONAVIRUS,"Restaurants, that ceased engaging in business during pandemic, pandemic tax forgiveness for",https://app.leg.wa.gov/billsummary?BillNumber=2133&Year=2021&Initiative=false,HB 2133,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing relief from taxes, penalties, interest, and fees for eligible restaurants that ceased engaging in business during the COVID-19 pandemic.","Jesse Johnson, Stonier",No Requester,1,0
